trial_id,case,expected,observed,pass,expected_pulses,matched_pulses,missed_pulses,split_pulses,merged_groups,extra_output_pulses,detection_ratio,acquisition_limited_events,fs,source_width_s,latency_min_s,latency_max_s,minimum_valid_width_s,source_amplitude,output_noise,first_event_class,first_event_confidence,first_event_peak,estimated_tau_s,estimated_cutoff_hz
570,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.00022195047974925158,0.00014129077392089614,0.003439760004221983,8.878019189970064e-05,22.751854437634815,0.07000089249308743,pulse merging,high,22.998175205176686,,
571,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,400000.0,0.0002343250415249703,0.0001330237355333805,0.0026522887350896116,9.373001660998812e-05,25.859292523716398,0.07479281297071913,pulse merging,high,26.077197745590777,,
572,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,500000.0,0.00026506073197339315,0.00020206602561156608,0.00333406121773826,0.00010602429278935727,26.647816489530832,0.05600611366700409,pulse merging,high,26.81263665482491,,
573,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.0002166731059508016,0.00010839976281215169,0.0027928339252071862,8.666924238032064e-05,26.660741678658944,0.10635047963127892,pulse merging,high,26.959302799557612,,
574,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,500000.0,0.0001918153085075165,0.00024160206781411272,0.0034905083928247153,7.672612340300661e-05,21.534811499841492,0.044877780736139114,pulse merging,high,21.644937960246335,,
575,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,400000.0,0.00020459035297188443,0.00024180211499933032,0.002898452661345459,8.183614118875378e-05,20.015259087058766,0.11355685284760612,pulse merging,high,20.361600457120897,,
576,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,500000.0,0.0002926679589319628,0.00023098364298052996,0.0023939073147582904,0.00011706718357278512,20.354195724326402,0.11900793663095974,pulse merging,high,20.687326922525717,,
577,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.0003388425721659091,0.00014724703376710173,0.0025473622391663097,0.00013553702886636365,21.45290964652657,0.06559338612201396,pulse merging,high,21.69711303824791,,
578,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.00022948321007431027,0.0002247412307764955,0.00268681337414513,9.179328402972412e-05,22.775177284680638,0.11934585428025293,pulse merging,high,23.09282239136141,,
579,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,625000.0,0.00034257684375666185,0.0001713364001108877,0.002294743640274184,0.00013703073750266474,24.62900995624091,0.064276875636574,pulse merging,high,24.8473312333608,,
580,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.00026427672220818743,0.0002218619456714879,0.0023255602160446734,0.00010571068888327498,21.481362869166993,0.033310927438027965,pulse merging,high,21.607838677074994,,
581,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.00018729095924223388,0.00011178330225341988,0.0023002747457220364,7.491638369689355e-05,20.97771799405463,0.04182810084018099,pulse merging,high,21.113065075902586,,
582,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.00023463991334777878,0.00017102479571913572,0.0020284406426780257,9.385596533911152e-05,25.55445788279453,0.1106165392796466,pulse merging,high,25.92872964433888,,
583,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.0002500745942736565,0.00022689871033027784,0.0023327761595507697,0.00010002983770946262,26.619418141180475,0.049129963359487584,pulse merging,high,26.800189819895948,,
584,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.00029890895673211955,0.0002092374982669453,0.0024422697169262024,0.00011956358269284782,21.332010351304174,0.05071337981192657,pulse merging,high,21.482322126084412,,
585,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,625000.0,0.00022407347016063943,0.00014974590326447115,0.003383025053278219,8.962938806425578e-05,27.891144503910546,0.05598102360804389,pulse merging,high,28.087077911851928,,
586,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.0002845527084039674,0.00022985267079961373,0.0020378827768534257,0.00011382108336158697,20.660089967491896,0.07961045710527967,pulse merging,high,20.91412992066255,,
587,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,500000.0,0.00023046541607839993,0.00019510983122408664,0.0034026864179517043,9.218616643135997e-05,25.652446836456537,0.055639310627732,pulse merging,high,25.851041483097994,,
588,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1000000.0,0.00027737803906103257,0.00015252212934613646,0.002297958825255354,0.00011095121562441303,27.731472012755354,0.03484003560175153,pulse merging,high,27.848959293954024,,
589,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,500000.0,0.00020604096633772894,0.00020744570977295585,0.002440923897459674,8.241638653509158e-05,26.254632406428946,0.026990716484283882,pulse merging,high,26.331909089861092,,
590,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1000000.0,0.0001916636212453198,0.00011758299820613507,0.0022265396602982146,7.666544849812792e-05,21.736854066063238,0.07604048170734642,pulse merging,high,22.013326434028322,,
591,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,625000.0,0.00030840931072200297,0.0002290010684656933,0.0028977709012128574,0.0001233637242888012,22.012607006970608,0.09955934934866052,pulse merging,high,22.331735129618714,,
592,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1000000.0,0.00026978314879493444,0.00017823217167152407,0.002539796999994629,0.00010791325951797378,25.00305249692034,0.11549746928661986,pulse merging,high,25.370864024685638,,
593,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.00025587828488015253,8.894499356861582e-05,0.002465276472473715,0.00010235131395206101,23.330149759490315,0.03593419493880536,pulse merging,high,23.44263279886063,,
594,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,500000.0,0.0002789132334180431,0.00014239404192575834,0.0028903581515220514,0.00011156529336721723,24.089213137533154,0.11917520608403265,pulse merging,high,24.54001375076627,,
595,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1000000.0,0.00019616504678435535,0.00022032978086513184,0.0023522085344708037,7.846601871374215e-05,27.70265470489616,0.09242203706159396,pulse merging,high,27.992500332927218,,
596,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.0002662038748828865,0.00019900754083783222,0.00223034701957592,0.00010648154995315462,20.81625839771021,0.08019353489977368,pulse merging,high,21.077830835181206,,
597,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.00021930909928241394,0.00020951577262864814,0.0023540718671309236,8.772363971296558e-05,25.665009802642746,0.01699268840175883,pulse merging,high,25.718588337035136,,
598,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.00019253594334958012,0.00018744009575624143,0.0020736128442941384,7.701437733983205e-05,24.129283278734597,0.09652976729276795,pulse merging,high,24.393319219084063,,
599,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,800000.0,0.00029364600240297533,0.00013441785774545196,0.0032034135547550245,0.00011745840096119014,26.09241839035067,0.0898067337668432,pulse merging,high,26.458506881864732,,
600,merge,pulse merging,pulse merging,True,2,2,0,0,1,0,1.0,0,1250000.0,0.00029417397782738374,8.809635166408538e-05,0.0023651021305276616,0.0001176695911309535,24.077157690999684,0.024389023610079275,pulse merging,high,24.158565868662073,,
601,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.0008849273292826987,9.475154085767896e-05,0.0031336005055875617,8.916928451145308e-05,25.73955111813096,0.03954761943841563,pulse splitting,high,25.85556989442314,,
602,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0007973476560920536,9.326980019476827e-05,0.002162478736417589,8.268804520866742e-05,21.008387885695633,0.051297839195659,pulse splitting,high,21.149955824365033,,
603,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0007812242903431957,0.0001167442219709576,0.0024969949320502003,8.421662782462307e-05,23.33666918621033,0.11406309011032072,pulse splitting,high,23.71286821549815,,
604,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,500000.0,0.0006699080236814438,0.00016368867433624152,0.0027704045104182395,7.913059334876474e-05,27.811037951383693,0.021651852500710507,pulse splitting,high,27.856280023525624,,
605,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.00044269906523725756,0.00022822147037115047,0.00341994404110826,8.807043153510998e-05,25.53931284126462,0.07693503969213117,pulse splitting,high,25.724177036105832,,
606,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0005890070558826308,9.433190412511745e-05,0.0025534660534780916,7.485160993554783e-05,21.809931676226757,0.10316956414993633,pulse splitting,high,22.08033000916663,,
607,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0007853659920290296,9.233691326459571e-05,0.00342767428305955,7.135646462262438e-05,20.031655960731424,0.061588996111271804,pulse splitting,high,20.23608931950681,,
608,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.0006541245420223076,0.00015950949099359795,0.0023883829721475535,0.00010053870803997793,20.795836490024357,0.03875336857416167,pulse splitting,high,20.8975334776445,,
609,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.00042949889043714893,0.00015769043436891545,0.002274970815163174,0.00010929157262947234,21.85422323062199,0.05546894904917459,pulse splitting,high,22.015045352963494,,
610,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,500000.0,0.0007854893793200692,0.00019532080598762624,0.0026766169569719025,7.186874497743243e-05,23.68140793105485,0.059109910774437474,pulse splitting,high,23.80058537681228,,
611,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0006986236592975313,0.00013896510939169368,0.003178832199439028,8.819893829858963e-05,24.63484238724914,0.021543618510004862,pulse splitting,high,24.687913971323756,,
612,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0008164181605416123,0.0001926900100104166,0.002213044273349755,6.0057780701805406e-05,27.58214939501517,0.06727412970652999,pulse splitting,high,27.75907263636981,,
613,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0006550002590674597,0.0001003190446160647,0.003060750324732157,0.00010436458736480324,26.651021191424512,0.03337268566325233,pulse splitting,high,26.75888030501227,,
614,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0005879442996664175,0.0001275801220391586,0.0031156661677092428,0.00011079515076783155,25.23848914295122,0.09152055747984449,pulse splitting,high,25.49135012483124,,
615,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0007650693522797646,9.893560981289164e-05,0.0025247074896014893,8.143360211723983e-05,26.206571758749813,0.10957824717339994,pulse splitting,high,26.55825054590905,,
616,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0005054305252895957,0.00015140874867391893,0.0033378438256097664,0.00011522622140251564,25.832195106589182,0.10836310481020782,pulse splitting,high,26.18348208702561,,
617,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.0005206917778149559,0.00020075280081142347,0.003445783111885794,9.31293407925728e-05,26.92607877258615,0.11876221578872206,pulse splitting,high,27.393852819155278,,
618,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.00045952514031515475,0.0002398281006088647,0.0033675814435617795,9.706081269896503e-05,20.196547214274357,0.10592647816964647,pulse splitting,high,20.420397743462697,,
619,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0008405067551997639,0.00017539564455796083,0.0023077625778223534,0.00011562154379964778,26.387239204054666,0.03552829201713899,pulse splitting,high,26.502421855815086,,
620,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.0007469363002106382,0.00016656853437629782,0.0031086856595497377,7.102221150057579e-05,26.89210849258892,0.06269830185063777,pulse splitting,high,27.08729740363323,,
621,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.0006265307642464052,0.00018530169488339228,0.003484971412235909,6.729210268218603e-05,24.278514981615533,0.08164805648367668,pulse splitting,high,24.48733336711196,,
622,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,500000.0,0.0005410913161698117,0.00019494687353752076,0.0027441035934214373,9.049002281907322e-05,20.352779641120637,0.07330783324782741,pulse splitting,high,20.546278337691255,,
623,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0008548684430579984,0.00013151142596504347,0.0020898762283238594,9.872248029277545e-05,20.47846075879939,0.10291727855192671,pulse splitting,high,20.751744293993145,,
624,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0005168655372868534,8.294858512586542e-05,0.0026950939635024297,0.0001062990774449364,24.493918541151544,0.037327731782072014,pulse splitting,high,24.59721194179399,,
625,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.0006245629266558506,0.00024950059225735605,0.0029225870166218757,8.317607268574993e-05,26.24815021142639,0.11233118465981543,pulse splitting,high,26.508060008093867,,
626,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0006576229282215286,0.00019497040575349066,0.0032941446601672977,7.161823452703388e-05,22.304380745948826,0.07396744648455736,pulse splitting,high,22.54882687441652,,
627,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0008490222949982596,0.00023839221823354764,0.00220803475068194,0.00010095016994354878,24.36405343193889,0.028412228740759674,pulse splitting,high,24.439184108549764,,
628,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.0004676944675589442,0.00014349614133470464,0.002033987462405793,9.602488988493863e-05,27.319072658907224,0.031147032919321707,pulse splitting,high,27.398744203000287,,
629,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.0007560610099837264,0.00010543136384505149,0.0022010862496592972,7.951282387561075e-05,20.665722950878454,0.021873184599922116,pulse splitting,high,20.74468476542724,,
630,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0008070499819276703,0.00020098556041064594,0.002779172738899946,7.395035113148586e-05,25.052769572301912,0.0282941657192832,pulse splitting,high,25.117387756542016,,
631,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,500000.0,0.0007256220827699129,0.0002383615018954709,0.0021619057903487873,0.00010365647744513216,20.910324368060962,0.025074297240003207,pulse splitting,high,20.978109912907872,,
632,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0005391009224557108,0.00011350479900244025,0.0023417698669131234,7.480895055406225e-05,27.481122796357397,0.09540520570391266,pulse splitting,high,27.784932927712145,,
633,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0008524751206689443,8.04884228858983e-05,0.003090233893180241,8.560395062102373e-05,21.094836105312258,0.03511631912479415,pulse splitting,high,21.187755205886937,,
634,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0008525842841550172,9.388715770778855e-05,0.0022170480072473374,8.53152230344119e-05,21.39328727989734,0.07985953035395756,pulse splitting,high,21.58906627355286,,
635,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.0007636905258606251,0.00015738633054151698,0.002189892280014678,7.42651836687276e-05,25.337756215154766,0.09822980521420326,pulse splitting,high,25.661933103964333,,
636,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0005777736826505858,9.301512635827266e-05,0.002038406522266432,6.117571041471169e-05,23.93122043086306,0.043062592948463325,pulse splitting,high,24.05975187187948,,
637,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0005610695844551173,0.00012374290258353914,0.0032015909341785178,6.529104936701321e-05,25.422510237171277,0.0766217377127557,pulse splitting,high,25.658564947574778,,
638,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0005094762307486344,0.00017579303180776502,0.0024778639252690396,9.853198688504849e-05,25.116971762721434,0.055628605052599915,pulse splitting,high,25.272031951912613,,
639,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,800000.0,0.0005632139949851951,0.00024462691169854144,0.002525632877679234,7.422603771335227e-05,25.549225610925422,0.03536455450515087,pulse splitting,high,25.651939173757924,,
640,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.000728255791909868,0.00015363972407461175,0.0020598832294907213,8.833538978933076e-05,23.639710051861822,0.020837504999724234,pulse splitting,high,23.701351640207605,,
641,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.0007521682811821634,0.00018040425628387423,0.002827765686840157,6.448910689919799e-05,24.3735738992738,0.10440730475809637,pulse splitting,high,24.631930658998833,,
642,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0007262803405987486,0.00012781636088625916,0.0022459191489121945,6.173826648551705e-05,25.613484285940885,0.08034984772816436,pulse splitting,high,25.905021542826233,,
643,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0008786381048837349,0.0001430226383097149,0.003013276242793553,9.612042104891429e-05,22.030387116538144,0.044929276203952526,pulse splitting,high,22.14790080809842,,
644,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0004797262387515924,0.0002236481966075594,0.003405125656813839,0.00011280613031310857,24.015030916504717,0.07221440554076669,pulse splitting,high,24.24891861194791,,
645,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,500000.0,0.0007384474845647487,0.00016415098880260417,0.0028419788764045164,9.687931612383592e-05,27.565392085115743,0.0719750708742792,pulse splitting,high,27.739788425229552,,
646,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0005133299114608137,0.0001882620386240282,0.0033682026014997465,0.00010151323314275879,22.839303599008385,0.07454435568804947,pulse splitting,high,23.001778465352807,,
647,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.000718278018441248,9.457031533317545e-05,0.002507429861254688,7.440179627907986e-05,25.627868517381636,0.060730320204106174,pulse splitting,high,25.78795501530516,,
648,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0006744006863984035,0.00022930167004327765,0.00294746689054309,6.990944118734067e-05,24.15178625457347,0.08352949807734175,pulse splitting,high,24.391896065594697,,
649,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,625000.0,0.0006982439119709593,0.00015763679910549253,0.002410290330646526,0.00010262038452474748,27.38611143764834,0.10815589144679448,pulse splitting,high,27.690358191688723,,
650,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.000722893751606214,0.00018162695760555437,0.0027824750941739867,0.0001074974421328408,23.251494662395586,0.024506211018129387,pulse splitting,high,23.332889398775546,,
651,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.000761616517945977,0.00023265035390370386,0.0033124716238005806,7.658750347143496e-05,21.166133273161748,0.033579268066811024,pulse splitting,high,21.2681044157259,,
652,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.0004415397321034419,0.0002203960165658278,0.002429266822965606,7.660250481850369e-05,22.74055657807706,0.10695140880603679,pulse splitting,high,23.053118159338364,,
653,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1000000.0,0.000594558063098432,0.00019809729446469113,0.0031653299020573907,6.658456681730349e-05,21.056697988171585,0.054142453362534,pulse splitting,high,21.22968789571745,,
654,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0005638168436946783,0.0001499487548806104,0.0026300376962754067,6.388970687711995e-05,25.989341401780937,0.048301773627522214,pulse splitting,high,26.11029568210544,,
655,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,1250000.0,0.0007417427780351585,0.00015456435785304992,0.0030925920957722416,8.954744060527715e-05,27.534915327280814,0.026219990606686436,pulse splitting,high,27.60283000602379,,
656,split,pulse splitting,pulse splitting,True,1,1,0,1,0,0,1.0,0,400000.0,0.00041593362159430164,0.00021670088380247766,0.002515729700407558,6.180753226355803e-05,20.825356409094606,0.08820117319322876,pulse splitting,high,20.990995275954024,,
